134	4.661514	9.540270	71	
135	4.342749	9.809644	17	
136	4.589672	10.199235	97	
137	8.202732	15.117658	80	
138	7.559774	7.256228	91	
139	5.854312	12.158216	95	
140	2.484914	6.083607	81	
141	5.426592	11.404444	29	
142	1.425730	4.676950	61	
143	6.784473	8.467065	3	
144	7.707642	14.093814	3	
145	8.979771	15.866913	56	
146	1.613109	5.585633	85	
147	6.085743	13.267034	50	
148	4.792119	8.672084	19	
149	5.005842	8.254964	80	
150	8.016843	10.802569	79	
151	5.907036	6.730017	21	
152	8.867760	16.460452	7	
153	4.531515	7.777405	19	
154	4.461617	8.003670	56	
155	3.466453	7.578139	40	
156	6.119612	8.017304	12	
157	7.821369	11.261975	82	
158	6.500194	12.967676	51	
159	4.602081	9.379904	41	
160	6.566318	9.017813	39	
161	6.045336	13.032176	53	
162	6.210830	3.956140	26	
163	6.609119	14.419626	8	
164	5.525180	3.580187	77	
165	3.473388	8.944450	77	
166	7.738180	9.506507	20	
167	5.287883	9.620834	65	
168	4.668869	9.658954	57	
169	5.540532	9.841164	96	
170	6.049921	10.268064	18	
171	6.612181	9.360939	49	
172	8.116050	15.169800	19	
173	1.599869	5.629465	97	
174	5.675426	12.785773	30	
175	5.749420	9.363294	90	
176	4.769153	10.891282	59	
177	9.253351	16.153379	46	
178	7.561511	10.089458	33	
179	6.921034	9.994131	77	
180	7.643996	7.471073	77	
181	4.880493	8.966244	98	
182	1.932190	5.594313	88	
183	7.402160	14.343803	4	
184	3.325659	5.417591	3	
185	6.061392	13.237324	37	
186	3.676092	8.693664	56	
187	6.452388	10.184536	46	
188	5.276617	11.204248	32	
189	3.428522	8.333904	68	
190	6.487255	9.868231	24	
191	6.557929	8.975067	98	
192	3.592014	7.995601	30	
193	5.668758	9.866666	17	
194	4.947094	5.395642	71	
195	8.182921	15.953244	30	
196	7.128330	12.635030	95	
197	6.285453	12.763189	38	
198	6.504940	4.347550	11	
199	7.934431	8.211315	26	
200	4.902359	11.015674	4	
201	3.707830	3.320461	96	
202	7.456356	15.391076	94	
203	7.001520	6.279606	97	
204	5.238944	5.494407	46	
205	4.154913	7.869065	8	
206	5.602390	11.753128	38	
207	8.953838	15.802454	68	
208	2.720086	3.457776	8	
209	5.421371	9.226287	98	
210	4.487264	5.703995	39	
211	7.277722	12.833874	20	
212	7.994165	13.320198	13	
213	5.021516	7.462078	79	
214	1.441027	5.209847	89	
215	8.716857	15.565974	91	
216	4.006683	9.598280	64	
217	3.718695	5.469946	31	
218	3.188632	7.382350	57	
219	1.418338	5.026044	35	
220	4.604492	6.565548	100	
221	5.628291	8.273345	45	
222	5.876892	6.442904	53	
223	4.794257	10.600016	63	
224	7.813825	13.515166	44	
225	6.272942	9.268834	85	
226	4.841593	11.078576	47	
227	4.927152	7.302996	47	
228	5.146706	9.807747	6	
229	6.933152	6.248204	19	
230	4.388698	7.818174	3	
231	4.481542	7.906402	37	
232	4.616774	8.738970	63	
233	3.950944	5.159006	90	
234	8.299760	15.420314	51	
235	4.813652	8.616864	72	
236	6.366315	13.582547	73	
237	8.182921	15.953244	90	
238	6.816635	8.865421	7	
239	6.028544	6.287999	93	
240	4.445252	8.648083	45	
241	5.284751	11.620604	8	
242	6.979013	4.843917	33	
243	7.601957	15.825054	35	
244	5.286504	9.949254	87	
245	6.210439	9.783085	3	
246	7.211774	8.757973	15	
247	3.032715	5.053432	13	
248	5.282558	11.968229	44	
249	7.729281	9.268369	95	
250	4.189815	7.274605	24	
251	4.103082	8.389085	76	
252	7.383990	15.613880	48	
253	3.429216	7.020157	25	
254	3.980941	9.946644	43	
255	7.208630	9.442075	83	
256	3.383126	6.949085	65	
257	6.218744	13.117510	88	
258	5.029999	11.030733	22	
259	5.046807	6.984417	88	
260	1.086231	4.548944	31	
261	4.280242	8.869925	18	
262	6.182382	13.380416	9	
263	5.000849	7.866434	13	
264	5.695531	7.305515	63	
265	7.428164	14.206087	77	
266	7.447183	15.375817	40	
267	6.224245	9.136484	90	
268	4.559882	11.092404	12	
269	5.414162	11.666244	11	
270	5.123717	5.593618	7	
271	5.135542	8.888764	67	
272	3.030032	6.309030	13	
273	4.993696	7.021396	58	
274	6.153085	13.013522	59	
275	8.687366	6.751977	85	
276	5.339109	9.664936	28	
277	4.977189	9.342435	31	
278	4.199772	9.458715	64	
279	4.372034	10.208567	73	
280	6.227712	8.163025	65	
281	6.392676	12.430385	59	
282	5.635521	13.862695	27	
283	2.084628	5.163110	1	
284	4.898918	10.021169	44	
285	5.926119	6.482358	39	
286	6.371850	12.872464	3	
287	4.957440	11.807078	58	
288	5.326117	7.836363	96	
289	7.341277	12.361759	38	
290	8.004116	8.404044	97	
291	4.388698	7.818174	52	
292	5.705689	8.393011	88	
293	2.500696	5.000845	71	
294	5.725016	9.077824	45	
295	6.901408	9.177727	25	
296	2.631178	4.891933	84	
297	7.986301	14.195728	43	
298	2.419782	5.484448	42	
299	3.964213	8.744610	48	
300	3.120591	7.889379	30	
301	4.023603	3.988079	25	
302	4.606843	9.239024	6	
303	4.842553	9.596393	70	
304	7.249992	10.255133	85	
305	3.361624	8.373600	30	
306	3.952493	9.543936	18	
307	6.190402	7.248955	49	
308	3.723151	7.980284	60	
309	4.027402	8.842455	71	
310	4.032864	7.915391	52	
311	5.828833	7.360414	23	
312	5.961132	8.828115	56	
313	3.304174	7.197325	33	
314	4.150151	7.953295	54	
315	3.952493	9.543936	91	
316	4.820394	8.664822	82	
317	7.814322	10.201043	18	
318	4.978543	11.867290	99	
319	5.436230	6.851635	7	
320	4.105073	9.240764	72	
321	2.536563	4.129536	2	
322	7.037661	12.643754	8	
323	3.650050	3.977886	45	
324	4.914219	8.966103	87	
325	5.407529	10.118066	63	
326	3.860615	9.932712	59	
327	4.627853	9.990693	97	
328	7.280058	15.534975	1	
329	5.057337	7.809692	86	
330	5.271079	12.551365	83	
331	4.966867	11.591834	47	
332	4.451281	6.200850	98	
333	4.251722	7.976083	48	
334	4.593347	10.342109	23	
335	6.149642	13.211525	13	
336	7.826614	15.462828	52	
337	6.864527	12.294380	95	
338	4.391338	8.231934	68	
339	6.239132	13.444184	51	
340	1.275441	4.703183	18	
341	5.949383	13.129165	15	
342	5.294426	9.443846	34	
343	7.282739	15.289096	79	
344	3.981650	5.186363	9	
345	6.821265	9.954681	2	
346	5.837011	13.444225	35	
347	4.323926	10.165381	79	
348	3.866982	5.093233	97	
349	6.120239	12.169949	72	
350	1.635635	5.540223	84	
351	1.422987	4.319922	82	
352	5.963342	9.861495	80	
353	6.991925	12.759398	2	
354	5.776171	13.497020	27	
355	9.685955	16.293052	92	
356	6.156689	7.199965	24	
357	5.258342	10.969866	15	
358	4.089242	3.954958	81	
359	5.046231	9.864471	65	
360	6.671972	12.548628	56	
361	4.655743	10.242447	53	
362	7.718574	15.212726	64	
363	6.840220	13.398354	80	
364	5.318892	12.527350	83	
365	8.643299	16.371857	48	
366	7.619324	15.055827	45	
367	3.461313	4.848572	41	
368	8.192367	5.993175	97	
369	5.891160	7.274912	68	
370	4.436103	7.948188	93	
371	4.168632	7.536030	5	
372	4.282632	7.962724	69	
373	6.079736	7.656364	44	
374	7.423361	6.631705	20	
375	5.375773	12.505852	48	
376	5.801572	7.159724	76	
377	5.371992	11.447974	58	
378	7.271016	10.404719	17	
379	3.923511	8.735934	17	
380	4.192918	8.271890	57	
381	3.235348	5.973670	23	
382	1.487770	5.363380	59	
383	7.862170	13.223100	50	
384	7.715873	14.472684	66	
385	3.674890	4.780368	95	
386	4.830048	7.666678	7	
387	7.785611	9.184866	39	
388	8.394957	12.830226	24	
389	3.991069	7.173147	25	
390	1.063006	5.132829	37	
391	4.002103	8.768168	3	
392	4.313362	10.582596	72	
393	6.196576	13.486023	8	
394	4.900899	8.058231	76	
395	3.805850	9.455104	89	
396	4.679293	7.931687	21	
397	5.733853	7.151510	19	
398	5.064921	12.113005	48	
399	2.713287	6.014468	10	
400	4.963906	7.488340	1	
401	4.625648	11.047549	46	
402	8.284664	16.214899	10	
403	5.659902	7.068365	5	
404	4.578032	7.633254	38	
405	7.477551	12.427885	6	
406	3.884661	4.173748	30	
407	7.336933	9.473493	9	
408	6.920874	10.025785	55	
409	7.840578	14.867298	61	
410	5.829265	9.273659	95	
411	6.593339	10.405882	84	
412	4.044245	5.170239	11	
413	3.607943	9.018855	16	
414	4.735287	10.041790	38	
415	4.849242	10.228054	94	
416	8.460757	6.776427	95	
417	2.277132	5.726650	91	
418	3.082054	7.716002	24	
419	4.760250	7.085412	33	
420	8.060350	16.595329	67	
421	10.024256	16.218769	2	
422	4.431057	5.487639	88	
423	1.833464	5.385708	39	
424	3.745382	6.973739	89	
425	5.500811	11.525775	4	
426	7.599860	15.291865	14	
427	5.273217	7.804602	52	
428	1.887851	5.440205	61	
429	5.133201	12.734724	31	
430	4.307849	9.615477	67	
431	7.254118	9.407379	66	
432	1.991094	5.383227	87	
433	3.214516	4.282862	48	
434	5.042250	10.568536	63	
435	6.753739	12.238510	42	
436	5.758306	9.131731	35	
437	1.063006	5.132829	39	
438	3.915590	9.613824	53	
439	3.750509	4.270737	9	
440	9.730830	16.027865	94	
441	7.126544	14.647327	83	
442	4.625648	11.047549	70	
443	4.307849	9.615477	20	
444	1.964247	5.632403	72	
445	3.791653	7.774503	37	
446	4.027214	4.527809	71	
447	8.176042	13.980869	81	
448	6.572493	12.884466	58	
449	5.962142	8.097155	37	
450	7.862170	13.223100	6	
451	5.209692	12.454355	13	
452	2.728387	5.821501	32	
453	4.779598	9.310294	23	
454	7.729924	11.923968	44	
455	8.093694	5.922501	29	
456	3.686535	8.829239	84	
457	8.524567	6.583214	76	
458	7.600204	15.000037	58	
459	6.988677	9.759625	84	
460	4.863320	5.999487	46	
461	3.746038	7.613317	20	
462	3.824312	8.581126	13	
463	8.190515	14.999136	87	
464	5.158967	12.659073	43	
465	5.367509	11.729033	38	
466	4.789146	11.131693	9	
467	5.674811	7.803404	9	
468	4.951300	7.293643	8	
469	7.023639	12.679924	30	
470	5.199133	8.972775	60	
471	5.719218	12.068774	46	
472	6.671630	13.290906	39	
473	5.984561	9.061345	63	
474	9.027598	15.726008	89	
475	3.878879	9.401436	53	
476	5.283981	13.390735	20	
477	5.919144	9.247750	47	
478	4.264492	8.519436	67	
479	2.587656	4.622799	65	
480	5.692566	10.712439	55	
481	5.675071	12.909095	71	
482	1.441027	5.209847	69	
483	5.070664	11.233970	5	
484	1.384010	4.900116	93	
485	4.938136	6.823164	7	
486	6.020311	10.018554	13	
487	6.207463	10.314002	83	
488	4.447572	4.266344	91	
489	7.433646	15.447486	59	
490	3.380650	4.007166	85	
491	4.347623	4.266906	17	
492	5.117262	8.703904	34	
493	1.299540	4.420870	94	
494	6.275981	8.955075	36	
495	7.228754	8.434217	23	
496	7.331891	14.770694	76	
497	5.141082	10.355685	16	
498	6.251852	9.051664	72	
499	4.905492	7.004895	34	
500	6.787377	4.304849	21	
501	6.271199	14.143121	62	
502	6.526968	12.495968	86	
503	5.284887	8.083882	21	
504	1.861796	5.659951	4	
505	4.125989	7.536382	80	
506	3.602205	3.662744	31	
507	3.959280	9.848789	36	
508	4.135152	8.562074	63	
509	6.039722	8.502553	45	
510	6.016942	8.126421	47	
511	5.242001	8.386664	52	
512	5.366446	8.824252	17	
513	4.560181	8.335374	5	
514	8.196381	14.037389	67	
515	5.875235	9.754290	56	
516	4.285057	8.428286	2	
517	4.533565	6.936895	55	
518	6.001295	6.478068	13	
519	6.416595	10.201242	61	
520	1.742631	5.252782	84	
521	4.048861	7.867599	48	
522	4.171629	8.643439	56	
523	5.521506	13.462415	57	
524	4.464652	9.587464	84	
525	5.219561	12.640494	15	
526	3.855819	5.921108	92	
527	3.849112	4.310518	47	
528	4.923236	6.541865	24	
529	4.755718	9.985237	40	
530	7.361260	8.494412	81	
531	5.099692	5.452587	2	
532	1.181899	4.773032	54	
533	6.196679	13.131538	61	
534	8.068317	7.969845	17	
535	7.522019	8.134404	5	
536	4.197261	7.953039	91	
537	3.810638	8.606575	24	
538	4.134345	9.817477	74	
539	4.431706	8.388764	92	
540	3.342258	4.425658	13	
541	5.867405	9.672071	75	
542	6.710847	8.958734	13	
543	4.882512	9.472344	71	
544	4.696560	7.306287	24	
545	6.736163	7.851155	84	
546	4.971741	7.285725	37	
547	4.435882	7.725965	10	
548	5.160751	13.050999	81	
549	8.498381	14.336033	44	
550	3.743093	9.712994	24	
551	5.004048	6.057949	91	
552	3.907535	8.988965	64	
553	6.434050	9.506478	13	
554	5.259293	11.629664	38	
555	4.099811	10.056874	81	
556	3.038315	4.236802	30	
557	4.084910	8.605948	37	
558	6.508081	6.375764	21	
559	5.122771	12.020027	58	
560	4.691464	7.764224	3	
561	4.406092	9.241084	18	
562	6.792831	12.042584	97	
563	9.798396	16.959341	69	
564	7.402473	9.543694	10	
565	0.904737	4.948726	37	
566	4.709755	8.539810	80	
567	5.418504	8.680985	79	
568	4.425638	8.226142	35	
569	6.487255	9.868231	29	
570	6.701416	8.705212	13	
571	1.481331	4.319220	64	
572	4.909447	10.191260	75	
573	4.250673	10.645393	17	
574	4.989055	8.588382	1	
575	5.522391	12.028744	66	
576	5.800802	9.270325	7	
577	4.169853	4.145578	8	
578	6.060777	11.500397	4	
579	8.087398	14.373509	26	
580	8.138854	14.307392	34	
581	5.056092	5.454811	14	
582	6.493958	9.590077	20	
583	1.916402	5.630622	76	
584	3.891220	8.247755	41	
585	3.255912	6.561585	18	
586	6.692401	12.931435	73	
587	4.968321	9.496345	13	
588	3.632169	6.280772	84	
589	7.536556	11.722193	100	
590	6.379835	9.510851	22	
591	5.959453	10.041664	11	
592	7.951079	6.015365	8	
593	6.289500	6.936312	61	
594	5.261814	11.115123	91	
595	4.089332	5.158060	39	
596	3.070964	7.115780	42	
597	5.315762	9.117964	29	
598	2.265453	4.823419	55	
599	5.250902	11.223480	71	
600	5.730822	9.888850	48	
601	4.054473	8.632908	17	
602	10.749354	17.665241	72	
603	9.824838	16.436079	92	
604	4.459948	4.171713	19	
605	1.194471	4.992479	41	
606	6.308686	7.546184	16	
607	6.693691	12.745339	89	
608	6.977458	9.343574	94	
609	1.193058	4.593181	47	
610	4.841918	11.988068	21	
611	4.361232	9.905844	31	
612	8.207141	15.112256	72	
613	5.939552	7.476353	17	
614	7.013282	13.032303	36	
615	4.840022	6.562955	77	
616	4.647952	11.022424	7	
617	7.544644	13.885211	91	
618	5.122871	8.399665	10	
619	3.774597	9.407519	35	
620	4.686412	8.495292	4	
621	5.210331	4.796127	96	
622	4.249803	9.157155	87	
623	8.706286	15.278742	83	
624	3.204393	4.522263	53	
625	5.124794	9.344317	21	
626	7.533957	15.333556	86	
627	3.342889	4.094749	48	
628	3.877886	5.277235	82	
629	7.552211	7.693656	68	
630	5.648652	8.452235	4	
631	5.661719	9.956225	9	
632	6.804156	12.671414	62	
633	6.756002	8.740198	40	
634	7.453620	10.996630	93	
635	6.979013	4.843917	90	
636	7.486112	8.768205	7	
637	7.681319	13.818409	19	
638	4.200018	7.497376	11	
639	6.678764	12.001614	46	
640	5.123412	10.084399	60	
641	4.518664	5.588724	44	
642	4.844341	7.455865	26	
643	7.692089	14.930303	44	
644	4.177375	5.639762	59	
645	4.623364	8.314257	64	
646	1.060981	4.729598	47	
647	3.776193	7.470375	27	
648	4.157825	10.212674	67	
649	5.696053	7.361884	8	
650	4.398121	7.028595	13	
651	4.724720	9.244000	12	
652	4.506726	8.602606	36	
653	4.769124	9.497735	32	
654	4.485374	10.745725	18	
655	8.457775	6.561149	3	
656	5.123412	10.084399	85	
657	6.109305	9.735225	28	
658	4.280998	5.740544	71	
659	6.907152	7.984589	34	
660	5.992235	8.429879	69	
661	7.418921	11.841960	49	
662	5.803321	11.670174	90	
663	3.985426	10.545273	95	
664	8.390611	5.805865	69	
665	4.339782	10.383845	38	
666	9.884246	16.669880	85	
667	3.879864	8.081340	21	
668	5.405692	12.533914	70	
669	5.399656	11.370656	32	
670	6.974142	6.766815	51	
671	3.047864	4.814293	23	
672	4.443361	9.012208	57	
673	4.777812	8.731275	53	
674	4.212773	9.271005	61	
675	1.328781	5.023930	14	
676	4.876141	11.401204	61	
677	3.356318	8.360471	24	
678	7.640119	11.885832	41	
679	5.813881	10.341292	24	
680	5.999503	4.379716	61	
681	4.547443	8.799373	54	
682	4.322482	8.150987	38	
683	8.358783	6.638076	86	
684	7.496172	7.689284	39	
685	4.371442	6.817343	22	
686	5.795801	11.858594	88	
687	7.265501	8.960274	14	
688	5.390664	13.305479	57	
689	6.563342	6.844228	7	
690	8.376398	14.518411	99	
691	4.347978	10.006254	77	
692	6.039534	13.792225	15	
693	6.642323	9.294608	20	
694	5.367656	5.646002	37	
695	3.246017	6.204307	58	
696	5.091572	8.420495	44	
697	5.988053	12.907311	50	
698	3.450264	6.431908	52	
699	4.467075	7.738876	96	
700	4.543977	5.909004	7	
701	6.028255	8.177207	38	
702	4.638749	10.080584	91	
703	4.578032	7.633254	18	
704	4.957889	9.643899	37	
705	6.405417	9.501467	44	
706	7.694182	8.449995	13	
707	5.954738	9.781649	38	
708	5.529883	11.788175	80	
709	4.648632	7.881314	93	
710	8.120648	14.337038	12	
711	1.420839	4.790465	5	
712	6.921597	11.535225	71	
713	7.536556	11.722193	47	
714	3.694105	3.315802	38	
715	5.963502	11.671114	17	
716	4.135229	8.952134	24	
717	4.485374	10.745725	25	
718	4.295510	3.791270	8	
719	7.125807	14.507016	46	
720	3.963175	9.605655	72	
721	7.734907	13.556980	4	
722	3.840952	7.769965	87	
723	1.076115	4.874342	89	
724	2.807413	3.754709	88	
725	5.180809	9.190783	42	
726	5.189577	13.037881	86	
727	7.906146	14.376923	92	
728	4.304722	8.093882	19	
729	6.083090	9.744452	81	
730	4.405232	8.319595	89	
731	7.831601	15.071048	99	
732	7.009542	8.862235	45	
733	5.243732	9.925034	21	
734	5.997928	13.740960	41	
735	5.811091	10.095059	54	
736	3.924791	7.608494	46	
737	6.965121	8.175305	37	
738	7.013282	13.032303	59	
739	7.054363	14.833064	84	
740	5.167495	11.873690	32	
741	10.699854	17.872894	42	
742	1.989822	5.386093	86	
743	4.433172	9.690905	83	
744	3.538170	6.121910	78	
745	8.056201	11.115778	94	
746	6.569961	12.002165	49	
747	7.353090	7.537773	31	
748	5.539598	12.287238	77	
749	4.945932	11.510268	19	
750	6.302632	6.576116	43	
751	4.647102	8.495624	83	
752	3.226960	6.989060	92	
753	2.629681	3.786689	50	
754	4.489302	7.882740	91	
755	4.036231	7.985515	81	
756	7.670759	14.319833	96	
757	4.831171	10.266735	75	
758	6.067030	6.378549	19	
759	5.221161	12.304075	44	
760	5.963502	11.671114	62	
761	5.338782	9.773185	39	
762	4.849199	11.303991	47	
763	5.189577	13.037881	98	
764	3.318983	8.092715	22	
765	4.892899	11.217695	4	
766	4.637833	6.447315	16	
767	5.139530	11.745755	79	
768	3.329296	4.597965	13	
769	5.064921	12.113005	32	
770	8.267565	13.942356	79	
771	5.662562	8.263725	48	
772	5.287623	13.274085	2	
773	5.818702	13.418514	65	
774	4.843282	7.702174	57	
775	6.403572	9.531372	90	
776	6.490010	4.290689	45	
777	1.588097	5.551895	35	
778	7.147352	14.753655	51	
779	4.081754	8.173959	59	
780	5.191279	7.928410	49	
781	5.461242	13.077674	92	
782	7.209185	11.897149	94	
783	4.926331	10.723740	78	
784	4.611512	10.092853	78	
785	6.622730	14.185380	69	
786	5.722307	10.202366	13	
787	6.414832	10.258534	18	
788	5.620902	12.048394	91	
789	6.031661	9.056306	26	
790	6.825720	9.365985	14	
791	2.712945	3.780755	90	
792	6.682042	14.591574	10	
793	6.867853	9.308428	55	
794	6.233162	13.027054	51	
795	3.991337	9.094283	78	
796	6.076715	9.113682	41	
797	4.900864	12.046105	19	
798	7.286303	8.411355	78	
799	5.346847	8.347027	59	
800	9.202874	15.972989	36	
801	2.649008	6.640142	86	
802	3.667847	3.517260	89	
803	6.427099	9.021813	29	
804	4.530469	6.126211	66	
805	4.599147	9.941242	7	
806	4.726620	9.183955	3	
807	6.848870	14.212104	22	
808	6.282971	11.657345	92	
809	1.384010	4.900116	69	
810	5.776912	11.924314	53	
811	4.495270	7.729969	20	
812	5.382242	11.584516	88	
813	6.329932	12.964985	68	
814	6.614479	6.296136	62	
815	6.061763	8.935444	25	
816	7.617864	14.807679	64	
817	3.793709	5.883634	97	
818	7.123833	14.555415	65	
819	5.888391	9.615794	92	
820	5.059242	10.037891	74	
821	4.480272	5.966088	70	
822	6.809491	13.826279	23	
823	4.963183	8.037614	31	
824	6.804148	8.031134	34	
825	4.659784	8.169529	50	
826	7.126544	14.647327	6	
827	5.215183	10.972285	24	
828	2.091272	5.199471	73	
829	6.061763	8.935444	84	
830	5.291762	9.725835	55	
831	5.814352	3.610522	17	
832	5.467478	8.349946	52	
833	2.546186	6.009104	23	
834	3.486732	4.778617	79	
835	4.914172	5.479281	53	
836	5.640724	11.970894	51	
837	6.197660	4.627839	56	
838	3.165893	5.634181	45	
839	6.979951	8.989782	66	
840	3.065088	6.293447	11	
841	6.940029	7.529130	90	
842	4.581929	7.955786	29	
843	4.861258	8.492538	3	
844	6.009485	12.693592	90	
845	5.982323	11.580795	63	
846	8.376809	15.900586	38	
847	4.131693	6.421645	22	
848	5.401104	9.929314	39	
849	7.610012	10.775067	30	
850	5.954738	9.781649	25	
851	5.274665	12.412754	53	
852	6.640691	12.734558	87	
853	5.589342	13.039176	46	
854	3.383470	5.675506	10	
855	5.796968	9.769216	94	
856	6.516146	9.211605	77	
857	7.477756	9.729065	84	
858	5.178272	8.647004	63	
859	9.435120	15.872475	44	
860	4.276132	7.965534	67	
861	4.099811	10.056874	61	
862	7.495008	11.961762	83	
863	8.467872	16.185283	29	
864	6.075261	10.087608	43	
865	4.405455	8.437295	89	
866	5.021983	7.264686	92	
867	5.856571	3.219872	67	
868	3.147641	6.588590	38	
869	6.031532	8.990425	65	
870	5.075208	11.102890	73	
871	2.931042	7.210217	52	
872	6.871808	8.631876	94	
873	7.059704	14.442144	48	
874	8.892658	15.943840	51	
875	4.550191	10.805154	63	
876	4.596232	10.973534	98	
877	4.802243	11.648535	40	
878	4.465730	4.674320	23	
879	4.981795	7.368159	26	
880	5.395374	13.257314	71	
881	7.466523	8.055605	86	
882	2.998403	5.464920	62	
883	8.015862	5.993363	73	
884	5.713713	9.333072	47	
885	2.166958	4.436261	35	
886	5.005842	8.254964	96	
887	7.644322	12.668260	8	
888	3.706288	3.478714	41	
889	4.870478	10.448280	98	
890	3.933426	7.136864	75	
891	3.448639	4.304962	97	
892	3.226960	6.989060	76	
893	4.672018	8.410941	14	
894	7.048358	7.743717	66	
895	5.538413	7.565074	65	
896	4.512924	10.190332	28	
897	5.639401	9.827645	87	
898	8.300798	6.358864	91	
899	3.567276	5.270305	68	
900	5.490680	11.082871	72	
901	4.123181	8.660236	62	
902	3.332323	6.533235	46	
903	2.015592	5.179009	43	
904	6.694412	14.740761	85	
905	6.623502	9.301221	43	
906	5.457533	7.580004	21	
907	5.093612	9.007385	85	
908	5.834832	7.023641	45	
909	4.919599	6.833431	57	
910	7.887110	16.344220	22	
911	3.834694	7.627379	22	
912	6.710821	9.807782	18	
913	4.649642	10.165164	34	
914	5.264923	10.157525	16	
915	2.635090	3.730835	80	
916	5.473223	11.100563	43	
917	5.334432	13.236435	38	
918	3.898431	7.673414	37	
919	6.572159	7.924048	78	
920	5.795017	13.479518	19	
921	4.307104	9.280938	29	
922	4.566901	8.715008	2	
923	8.384156	16.015168	29	
924	4.908069	6.940891	79	
925	5.928387	9.124205	88	
926	7.676090	15.718814	94	
927	3.712209	9.132282	82	
928	7.736850	15.031704	95	
929	4.572328	9.324864	78	
930	4.075074	8.656724	65	
931	3.169788	7.281445	82	
